accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.5,0.230769230769231,1,0.464285714285714,0.230769230769231,0.666666666666667,28,1.4,13,15,3,10,3,4.5,3,0.1,-0.45,0
0.65,0.461538461538462,1,0.571428571428571,0.461538461538462,0.666666666666667,28,1.4,13,15,6,10,3,4.5,3,0.1,-0.4,0
0.55,0.461538461538462,0.714285714285714,0.392857142857143,0.461538461538462,0.333333333333333,28,1.4,13,15,6,5,3,4.5,3,0.1,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,3,0.1,-0.3,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.1,-0.25,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.1,-0.2,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.1,-0.15,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.1,-0.1,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.1,-0.05,0
0.5,0.230769230769231,1,0.464285714285714,0.230769230769231,0.666666666666667,28,1.4,13,15,3,10,3,4.5,3,0.15,-0.45,0
0.65,0.461538461538462,1,0.571428571428571,0.461538461538462,0.666666666666667,28,1.4,13,15,6,10,3,4.5,3,0.15,-0.4,0
0.55,0.461538461538462,0.714285714285714,0.392857142857143,0.461538461538462,0.333333333333333,28,1.4,13,15,6,5,3,4.5,3,0.15,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,3,0.15,-0.3,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.15,-0.25,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.15,-0.2,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.15,-0.15,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.15,-0.1,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.15,-0.05,0
0.5,0.230769230769231,1,0.464285714285714,0.230769230769231,0.666666666666667,28,1.4,13,15,3,10,3,4.5,3,0.2,-0.45,0
0.65,0.461538461538462,1,0.571428571428571,0.461538461538462,0.666666666666667,28,1.4,13,15,6,10,3,4.5,3,0.2,-0.4,0
0.55,0.461538461538462,0.714285714285714,0.392857142857143,0.461538461538462,0.333333333333333,28,1.4,13,15,6,5,3,4.5,3,0.2,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,3,0.2,-0.3,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.2,-0.25,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.2,-0.2,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.2,-0.15,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.2,-0.1,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.2,-0.05,0
0.5,0.230769230769231,1,0.448275862068966,0.230769230769231,0.625,29,1.45,13,16,3,10,3,4.5,3,0.25,-0.45,0
0.65,0.461538461538462,1,0.551724137931034,0.461538461538462,0.625,29,1.45,13,16,6,10,3,4.5,3,0.25,-0.4,0
0.55,0.461538461538462,0.714285714285714,0.379310344827586,0.461538461538462,0.3125,29,1.45,13,16,6,5,3,4.5,3,0.25,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.413793103448276,0.538461538461538,0.3125,29,1.45,13,16,7,5,3,4.5,3,0.25,-0.3,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,3,0.25,-0.25,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,3,0.25,-0.2,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,3,0.25,-0.15,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,3,0.25,-0.1,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,3,0.25,-0.05,0
0.55,0.25,1,0.482758620689655,0.25,0.647058823529412,29,1.45,12,17,3,11,3,4.5,3,0.3,-0.45,0
0.7,0.5,1,0.586206896551724,0.5,0.647058823529412,29,1.45,12,17,6,11,3,4.5,3,0.3,-0.4,0
0.6,0.5,0.75,0.413793103448276,0.5,0.352941176470588,29,1.45,12,17,6,6,3,4.5,3,0.3,-0.35,0
0.65,0.583333333333333,0.75,0.448275862068966,0.583333333333333,0.352941176470588,29,1.45,12,17,7,6,3,4.5,3,0.3,-0.3,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,3,0.3,-0.25,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,3,0.3,-0.2,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,3,0.3,-0.15,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,3,0.3,-0.1,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,3,0.3,-0.05,0
0.65,0.3,1,0.625,0.3,0.772727272727273,32,1.6,10,22,3,17,3,4.5,3,0.35,-0.45,0
0.8,0.6,1,0.71875,0.6,0.772727272727273,32,1.6,10,22,6,17,3,4.5,3,0.35,-0.4,0
0.7,0.6,0.8,0.5625,0.6,0.545454545454545,32,1.6,10,22,6,12,3,4.5,3,0.35,-0.35,0
0.75,0.7,0.8,0.59375,0.7,0.545454545454545,32,1.6,10,22,7,12,3,4.5,3,0.35,-0.3,0
0.7,0.7,0.7,0.5,0.7,0.409090909090909,32,1.6,10,22,7,9,3,4.5,3,0.35,-0.25,0
0.7,0.7,0.7,0.5,0.7,0.409090909090909,32,1.6,10,22,7,9,3,4.5,3,0.35,-0.2,0
0.7,0.7,0.7,0.5,0.7,0.409090909090909,32,1.6,10,22,7,9,3,4.5,3,0.35,-0.15,0
0.7,0.7,0.7,0.5,0.7,0.409090909090909,32,1.6,10,22,7,9,3,4.5,3,0.35,-0.1,0
0.7,0.7,0.7,0.5,0.7,0.409090909090909,32,1.6,10,22,7,9,3,4.5,3,0.35,-0.05,0
0.75,0.375,1,0.735294117647059,0.375,0.846153846153846,34,1.7,8,26,3,22,3,4.5,3,0.4,-0.45,0
0.8,0.625,0.916666666666667,0.705882352941177,0.625,0.730769230769231,34,1.7,8,26,5,19,3,4.5,3,0.4,-0.4,0
0.7,0.625,0.75,0.558823529411765,0.625,0.538461538461538,34,1.7,8,26,5,14,3,4.5,3,0.4,-0.35,0
0.65,0.625,0.666666666666667,0.5,0.625,0.461538461538462,34,1.7,8,26,5,12,3,4.5,3,0.4,-0.3,0
0.6,0.625,0.583333333333333,0.411764705882353,0.625,0.346153846153846,34,1.7,8,26,5,9,3,4.5,3,0.4,-0.25,0
0.6,0.625,0.583333333333333,0.411764705882353,0.625,0.346153846153846,34,1.7,8,26,5,9,3,4.5,3,0.4,-0.2,0
0.6,0.625,0.583333333333333,0.411764705882353,0.625,0.346153846153846,34,1.7,8,26,5,9,3,4.5,3,0.4,-0.15,0
0.6,0.625,0.583333333333333,0.411764705882353,0.625,0.346153846153846,34,1.7,8,26,5,9,3,4.5,3,0.4,-0.1,0
0.6,0.625,0.583333333333333,0.411764705882353,0.625,0.346153846153846,34,1.7,8,26,5,9,3,4.5,3,0.4,-0.05,0
0.9,0.333333333333333,1,0.837837837837838,0.333333333333333,0.882352941176471,37,1.85,3,34,1,30,3,4.5,3,0.45,-0.45,0
0.9,1,0.882352941176471,0.72972972972973,1,0.705882352941177,37,1.85,3,34,3,24,3,4.5,3,0.45,-0.4,0
0.8,1,0.764705882352941,0.594594594594595,1,0.558823529411765,37,1.85,3,34,3,19,3,4.5,3,0.45,-0.35,0
0.75,1,0.705882352941177,0.540540540540541,1,0.5,37,1.85,3,34,3,17,3,4.5,3,0.45,-0.3,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,3,0.45,-0.25,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,3,0.45,-0.2,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,3,0.45,-0.15,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,3,0.45,-0.1,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,3,0.45,-0.05,0
0.6,0.642857142857143,0.5,0.4,0.642857142857143,0.1875,30,1.5,14,16,9,3,3,5,0.5,0.05,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.5,0.928571428571429,0.125,30,1.5,14,16,13,2,3,5,0.5,0.05,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.05,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.05,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.05,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.05,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.05,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.05,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.05,-0.05,0
0.6,0.642857142857143,0.5,0.4,0.642857142857143,0.1875,30,1.5,14,16,9,3,3,5,0.5,0.1,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.5,0.928571428571429,0.125,30,1.5,14,16,13,2,3,5,0.5,0.1,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.1,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.1,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.1,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.1,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.1,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.1,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.1,-0.05,0
0.6,0.642857142857143,0.5,0.4,0.642857142857143,0.1875,30,1.5,14,16,9,3,3,5,0.5,0.15,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.5,0.928571428571429,0.125,30,1.5,14,16,13,2,3,5,0.5,0.15,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.15,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.15,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.15,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.15,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.15,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.15,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.15,-0.05,0
0.6,0.642857142857143,0.5,0.4,0.642857142857143,0.1875,30,1.5,14,16,9,3,3,5,0.5,0.2,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.5,0.928571428571429,0.125,30,1.5,14,16,13,2,3,5,0.5,0.2,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.2,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.2,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.2,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,0.5,0.2,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.2,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.2,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,0.5,0.2,-0.05,0
0.6,0.642857142857143,0.5,0.387096774193548,0.642857142857143,0.176470588235294,31,1.55,14,17,9,3,3,5,0.5,0.25,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.483870967741935,0.928571428571429,0.117647058823529,31,1.55,14,17,13,2,3,5,0.5,0.25,-0.4,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,0.5,0.25,-0.35,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,0.5,0.25,-0.3,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,0.5,0.25,-0.25,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,0.5,0.25,-0.2,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,0.5,0.25,-0.15,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,0.5,0.25,-0.1,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,0.5,0.25,-0.05,0
0.6,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.19047619047619,33,1.65,12,21,8,4,3,5,0.5,0.3,-0.45,0
0.65,0.916666666666667,0.25,0.393939393939394,0.916666666666667,0.0952380952380952,33,1.65,12,21,11,2,3,5,0.5,0.3,-0.4,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,0.5,0.3,-0.35,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,0.5,0.3,-0.3,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,0.5,0.3,-0.25,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,0.5,0.3,-0.2,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,0.5,0.3,-0.15,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,0.5,0.3,-0.1,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,0.5,0.3,-0.05,0
0.6,0.7,0.5,0.388888888888889,0.7,0.269230769230769,36,1.8,10,26,7,7,3,5,0.5,0.35,-0.45,0
0.55,0.9,0.2,0.305555555555556,0.9,0.0769230769230769,36,1.8,10,26,9,2,3,5,0.5,0.35,-0.4,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,0.5,0.35,-0.35,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,0.5,0.35,-0.3,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,0.5,0.35,-0.25,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,0.5,0.35,-0.2,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,0.5,0.35,-0.15,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,0.5,0.35,-0.1,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,0.5,0.35,-0.05,0
0.7,0.875,0.583333333333333,0.5,0.875,0.4,38,1.9,8,30,7,12,3,5,0.5,0.4,-0.45,0
0.55,1,0.25,0.315789473684211,1,0.133333333333333,38,1.9,8,30,8,4,3,5,0.5,0.4,-0.4,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,0.5,0.4,-0.35,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,0.5,0.4,-0.3,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,0.5,0.4,-0.25,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,0.5,0.4,-0.2,0
0.4,1,0,0.210526315789474,1,0,38,1.9,8,30,8,0,3,5,0.5,0.4,-0.15,0
0.4,1,0,0.210526315789474,1,0,38,1.9,8,30,8,0,3,5,0.5,0.4,-0.1,0
0.4,1,0,0.210526315789474,1,0,38,1.9,8,30,8,0,3,5,0.5,0.4,-0.05,0
0.55,1,0.470588235294118,0.395348837209302,1,0.35,43,2.15,3,40,3,14,3,5,0.5,0.45,-0.45,0
0.3,1,0.176470588235294,0.162790697674419,1,0.1,43,2.15,3,40,3,4,3,5,0.5,0.45,-0.4,0
0.2,1,0.0588235294117647,0.0930232558139535,1,0.025,43,2.15,3,40,3,1,3,5,0.5,0.45,-0.35,0
0.2,1,0.0588235294117647,0.0930232558139535,1,0.025,43,2.15,3,40,3,1,3,5,0.5,0.45,-0.3,0
0.2,1,0.0588235294117647,0.0930232558139535,1,0.025,43,2.15,3,40,3,1,3,5,0.5,0.45,-0.25,0
0.2,1,0.0588235294117647,0.0930232558139535,1,0.025,43,2.15,3,40,3,1,3,5,0.5,0.45,-0.2,0
0.15,1,0,0.0697674418604651,1,0,43,2.15,3,40,3,0,3,5,0.5,0.45,-0.15,0
0.15,1,0,0.0697674418604651,1,0,43,2.15,3,40,3,0,3,5,0.5,0.45,-0.1,0
0.15,1,0,0.0697674418604651,1,0,43,2.15,3,40,3,0,3,5,0.5,0.45,-0.05,0
0.6,0.571428571428571,0.666666666666667,0.4,0.571428571428571,0.25,30,1.5,14,16,8,4,3,5,1,0.05,-0.45,0
0.8,0.928571428571429,0.5,0.533333333333333,0.928571428571429,0.1875,30,1.5,14,16,13,3,3,5,1,0.05,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.05,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.05,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.05,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.05,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.05,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.05,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.05,-0.05,0
0.6,0.571428571428571,0.666666666666667,0.4,0.571428571428571,0.25,30,1.5,14,16,8,4,3,5,1,0.1,-0.45,0
0.8,0.928571428571429,0.5,0.533333333333333,0.928571428571429,0.1875,30,1.5,14,16,13,3,3,5,1,0.1,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.1,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.1,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.1,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.1,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.1,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.1,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.1,-0.05,0
0.6,0.571428571428571,0.666666666666667,0.4,0.571428571428571,0.25,30,1.5,14,16,8,4,3,5,1,0.15,-0.45,0
0.8,0.928571428571429,0.5,0.533333333333333,0.928571428571429,0.1875,30,1.5,14,16,13,3,3,5,1,0.15,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.15,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.15,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.15,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.15,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.15,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.15,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.15,-0.05,0
0.6,0.571428571428571,0.666666666666667,0.4,0.571428571428571,0.25,30,1.5,14,16,8,4,3,5,1,0.2,-0.45,0
0.8,0.928571428571429,0.5,0.533333333333333,0.928571428571429,0.1875,30,1.5,14,16,13,3,3,5,1,0.2,-0.4,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.2,-0.35,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.2,-0.3,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.2,-0.25,0
0.75,1,0.166666666666667,0.5,1,0.0625,30,1.5,14,16,14,1,3,5,1,0.2,-0.2,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.2,-0.15,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.2,-0.1,0
0.7,1,0,0.466666666666667,1,0,30,1.5,14,16,14,0,3,5,1,0.2,-0.05,0
0.6,0.571428571428571,0.666666666666667,0.387096774193548,0.571428571428571,0.235294117647059,31,1.55,14,17,8,4,3,5,1,0.25,-0.45,0
0.8,0.928571428571429,0.5,0.516129032258065,0.928571428571429,0.176470588235294,31,1.55,14,17,13,3,3,5,1,0.25,-0.4,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,1,0.25,-0.35,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,1,0.25,-0.3,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,1,0.25,-0.25,0
0.75,1,0.166666666666667,0.483870967741935,1,0.0588235294117647,31,1.55,14,17,14,1,3,5,1,0.25,-0.2,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,1,0.25,-0.15,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,1,0.25,-0.1,0
0.7,1,0,0.451612903225806,1,0,31,1.55,14,17,14,0,3,5,1,0.25,-0.05,0
0.6,0.583333333333333,0.625,0.363636363636364,0.583333333333333,0.238095238095238,33,1.65,12,21,7,5,3,5,1,0.3,-0.45,0
0.7,0.916666666666667,0.375,0.424242424242424,0.916666666666667,0.142857142857143,33,1.65,12,21,11,3,3,5,1,0.3,-0.4,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,1,0.3,-0.35,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,1,0.3,-0.3,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,1,0.3,-0.25,0
0.65,1,0.125,0.393939393939394,1,0.0476190476190476,33,1.65,12,21,12,1,3,5,1,0.3,-0.2,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,1,0.3,-0.15,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,1,0.3,-0.1,0
0.6,1,0,0.363636363636364,1,0,33,1.65,12,21,12,0,3,5,1,0.3,-0.05,0
0.6,0.6,0.6,0.388888888888889,0.6,0.307692307692308,36,1.8,10,26,6,8,3,5,1,0.35,-0.45,0
0.6,0.9,0.3,0.333333333333333,0.9,0.115384615384615,36,1.8,10,26,9,3,3,5,1,0.35,-0.4,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,1,0.35,-0.35,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,1,0.35,-0.3,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,1,0.35,-0.25,0
0.55,1,0.1,0.305555555555556,1,0.0384615384615385,36,1.8,10,26,10,1,3,5,1,0.35,-0.2,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,1,0.35,-0.15,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,1,0.35,-0.1,0
0.5,1,0,0.277777777777778,1,0,36,1.8,10,26,10,0,3,5,1,0.35,-0.05,0
0.7,0.75,0.666666666666667,0.5,0.75,0.433333333333333,38,1.9,8,30,6,13,3,5,1,0.4,-0.45,0
0.6,1,0.333333333333333,0.342105263157895,1,0.166666666666667,38,1.9,8,30,8,5,3,5,1,0.4,-0.4,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,1,0.4,-0.35,0
0.45,1,0.0833333333333333,0.236842105263158,1,0.0333333333333333,38,1.9,8,30,8,1,3,5,1,0.4,-0.3,0
